Gene	LogFc_0	LogFc_1	LogFc_2	LOGFC	STDEV
lmo0066	1.3123762733517372	0.5494482294991467	2.128619168968119	0.8610845026314617	0.644816297767931
lmo0067	0.7721649333299281	1.2081634834803134	0.4215625811004937	0.3208731626096526	0.32175866124003183
lmo0068	-1.1220961550937218	0.6999278026553712	1.1018563244653814	0.24863603193509576	0.9676594023491905
lmo0069	-0.20840841134928612	-0.46986996063419717	0.7797551696785332	-0.6597001820695616	0.5381441742933969
lmo0070	1.3380899269541464	2.5048082333155435	1.8513805679153972	1.4000887971951217	0.47745466363106775
lmo0071	0.9254411743739572	4.153283518196531	0.6676702824246075	0.47414940365368174	1.5858720579857204
lmo0072	0.598547792196575	1.1171631208548414	1.21853594944431	0.6658713501345659	0.2715436581683394
lmo0073	3.264673462397715	2.0186679562599004	1.9815094564473048	1.5673761855396249	0.5963239557303265
lmo0074	2.3829633755090995	-0.20962274286656157	2.8028061129869304	1.931671604788824	1.332186937040237
lmo0075	1.419188631514129	-0.7105810670668458	-0.5846595650123607	-1.0359513357326362	0.9756583411782255
lmo0076	0.9727318583674665	0.3776994889482568	-0.7125768441414984	-0.07359228177201871	0.6978563546799531
lmo0077	4.460470937645256	4.510541684614364	4.560532314328596	4.059249913894089	0.04084989033723311
lmo0078	0.1067789827865484	0.511507791044628	0.49864712501857245	0.04735535429829696	0.18783309549260802
lmo0079	0.03273623219211963	0.25582984341951676	2.793592454092569	-0.19546192730075873	1.2522130146046333
lmo0080	0.2738004855458609	0.07982504396540246	0.7468152711955849	-0.1774912851744146	0.28012803076850384
lmo0081	-0.6137113157320426	0.22894003468232427	-1.9327722031377705	-1.0650030864523181	0.8896305551669502
lmo0082	-2.349423053167386	-0.4488786512237839	0.9751303046877542	-0.9001704219440594	1.36188291059357
lmo0083	0.7371306128510291	1.1882959410940988	-6.288762067418461	0.2858388421307536	3.4233368154921413
lmo0084	0.2196022624551608	0.7515723833751791	-1.5461294988926362	-0.2316895082651147	0.9820746069396558
lmo0085	2.0598958416695625	0.4606038969681734	2.943182421191243	1.608604070949287	1.0274632210169892
lmo0086	2.3859392543014035	-0.13614675852232905	5.290707700537969	1.934647483581128	2.217339419267939
lmo0087	0.6682089478882034	2.0684941358253326	1.2443566644906472	0.7930648937703717	0.5746445636275482
lmo0088	0.03614831338194868	-0.029096513265944424	2.12715557097762	-0.4151434573383268	1.0014429195208947
lmo0089	0.35737971289172776	-0.08032679165071777	-2.9137640931871385	-0.5316185623709933	1.449917075249665
lmo0090	0.7627586554892343	0.10703098420393342	1.171451599637713	0.3114668847689588	0.43843154134893436
lmo0091	1.6496301552977064	1.0267241490659789	-2.9166897192515755	0.5754323783457034	2.0218199179656198
lmo0092	1.5315093001812476	0.975632444825064	1.4939811180177394	1.0426893472974639	0.2536604882685572
lmo0093	1.13966283392406	1.7065544375984576	2.243272447379	1.255262666878182	0.45060286669323885
lmo0094	0.6998259168654588	-0.2323461586640887	0.5588809695786754	0.1075891988583999	0.41026422719321726
lmo0095	0.2502988421861767	0.4853558495299577	1.4658999663483767	0.03406407880968221	0.5264561451391572
lmo0096	3.0468730780254605	2.4443176662795727	1.293291789311028	1.9930258955592972	0.7274751564910288
lmo0097	2.9759096502550895	2.4122787192193362	1.303732847830637	1.9609869484990607	0.6946405172589176
lmo0098	2.9671934609083825	2.4159546910326712	1.334123998275346	1.9646629203123958	0.6783261833358181
lmo0099	3.066294892645044	2.3259650971063683	1.1507629933903045	1.8746733263860929	0.78870151006459
lmo0100	1.7893479186870902	1.5073188252069132	1.7227173015551482	1.2714255308348728	0.12035897802535728
lmo0101	-0.871450398171028	0.13003448685927754	-0.3445636190410566	-0.7958553897613321	0.4090402065391487
lmo0102	-0.18808620799760778	-1.6118574205757819	0.36674929280249646	-0.6393779787178833	0.8333234282704685
lmo0103	-0.7739627217750975	-1.2597731620189867	-2.816601217053705	-1.7110649327392622	0.8712760373400742
lmo0104	0.7778918959513721	1.1229026315451263	0.6940814345460646	0.3266001252310966	0.18557544740366122
lmo0105	1.3792851904149153	0.9606902434640547	1.339499539493299	0.8882077687730234	0.18865050295607597
lmo0106	3.307914376885158	0.7322647377377285	0.26007695965146027	0.280972967017453	1.3394130258066241
lmo0107	1.0841905400558893	0.956081795756555	1.768081133359848	0.6328987693356138	0.3564424713195937
lmo0108	1.5745383713794867	1.1462886181101801	1.8068258844392675	1.1232466006592112	0.2735902898106797
lmo0109	0.40344800935058966	1.203844634004084	-1.4648164667928976	-0.04784376136968582	1.1181730625585133
lmo0110	0.8769831794742666	1.0109285641683163	0.5832712918261409	0.42569140875399114	0.17860533201379217
lmo0111	4.04852642245442	3.1125962996169845	3.164592958129586	2.7133011874093107	0.4294708910953764
lmo0112	0.0083141352390248	-1.0474699510457812	1.9036479378331164	-0.4429776354812507	1.2209316594838124
lmo0113	-3.993016220955045	-0.32974931919074013	2.417641730845383	-0.7810410899110156	2.626028208157764
lmo0114	0.44766450064796715	-1.3407535445961845	2.983854829803742	-0.0036272700723083418	1.7742897822380201
lmo0115	0.03266230876121412	-1.1177129958139753	-0.41644740865930885	-0.8677391793795843	0.4733845398810312
lmo0116	0.7653663731567102	-0.29706949180100484	2.807510386940434	0.3140746024364347	1.288303723836863
lmo0117	0.34416305052446017	1.1144384400790388	2.5308896930745233	0.6631466693587633	0.9056263478391445
lmo0118	-1.0720394419275827	-0.17987948255553388	1.5295418266002452	-0.6311712532758094	1.0794183465622922
lmo0119	1.7223378370810734	1.4334108971099333	1.2701197108655649	0.9821191263896578	0.18697712926809723
