Gene	LogFc_0	LogFc_1	LogFc_2	LOGFC	STDEV
lmo0078	-1.322231717352313	-1.2408146047631012	-1.0078274501875386	-1.1574649744265297	0.1332340478802455
lmo0079	-5.352057161952475	-0.47206048290097424	-2.2187789278687973	-2.1354292975322258	2.0188782750639587
lmo0080	1.075399077480082	1.149218318499499	0.8895498498827479	1.1587487078166534	0.10924840671961839
lmo0081	2.0944861257849787	1.4261843963181535	0.4458533934505402	1.509534026654725	0.677057847759644
lmo0082	0.7853668528023006	0.6405374270474145	1.1075464354361717	0.8687164831388721	0.19518443128569357
lmo0083	-1.9580417970178088	-0.41189145524969195	-0.7596003550906625	-0.676250724754091	0.6622977048047449
lmo0084	-2.9776116662430336	-1.1857255820414032	-1.1085652715787688	-1.1023759517048317	0.8634648469762602
lmo0085	1.55022311419701	-0.43712194229377666	2.9159408992489864	1.6335727445335815	1.3767012046232703
lmo0086	1.7419083189161562	1.8155102382529549	-0.12452537063918712	1.8252579492527277	0.897696442370801
lmo0087	-0.013463262630965644	4.543462219845888	2.354879210342702	2.4382288406792734	1.860839461450544
lmo0088	1.289101866663744	0.4104017975608265	0.0839047122283878	0.493751427897398	0.5089438234914786
lmo0089	1.151912846557848	0.796587420595082	4.937751719522666	1.2352624768944196	1.8740352742173931
lmo0090	1.364267415632769	0.8988384148288073	1.363778989061152	1.4471286193977235	0.2192903024955716
lmo0091	1.0199677207972648	2.394369465081599	1.6405275988643684	1.7238772292009399	0.561975906583227
lmo0092	0.474604784072306	2.248347537428306	1.6209169147784293	1.7042665451150008	0.7343828885023693
lmo0093	-0.3601277879011979	-1.3037713584855855	-1.1629573569707796	-1.0796077266342081	0.41564235271047817
lmo0094	1.6918229133051907	1.0009571766357324	1.38401566106862	1.4673652914051916	0.28260191340259727
lmo0095	-1.2199613247737373	0.5113694320211959	0.07735210755835631	0.1607017378949278	0.7355194210795883
lmo0096	-2.9086052880208593	-2.8419230287160753	-1.8753468899897898	-2.7585733983795038	0.4721509731199144
lmo0097	-2.7934577672882552	-2.8571560847713604	-1.799001740225573	-2.7101081369516837	0.4845032831321624
lmo0098	-2.498192014443247	-2.5179170385334126	-1.5896910611706145	-2.4148423841066755	0.4329955765393453
lmo0099	-2.262444612502258	-2.363095266767222	-1.185862123283564	-2.1790949821656866	0.5328162372831018
lmo0100	-2.471582247462379	-2.514097597821074	-1.94999444265905	-2.3882326171258077	0.25648776509685645
lmo0101	-0.8670700285492776	-0.6988405300223981	-0.6424638542292564	-0.6154908996858266	0.09540989192296544
lmo0102	1.0353187219408033	1.050908760723269	1.4020593382711874	1.1342583910598405	0.16932823387592638
lmo0103	1.7087961477641107	2.1149366440463524	0.15932373746834916	1.7921457781006822	0.8426305829143115
lmo0104	-0.05359301823909224	-0.72477273638125	-0.5297403272417922	-0.4463906969052207	0.28190544406288665
lmo0105	-0.015282618733023057	0.194000740438244	2.728135311686308	0.2773503707748155	1.246861815856419
lmo0106	-1.3548050142823689	-1.2103689198449548	-4.5259555417702115	-1.2714553839457974	1.5300752378324585
lmo0107	0.7624026075291335	-5.073762191427177	2.477303268949111	0.845752237865705	3.232135403963749
lmo0108	1.3355444888820847	-0.24681648542453782	1.9963921738497143	1.4188941192186562	0.94119138476358
lmo0109	0.11185005523002456	-1.369757921307527	0.512527406881012	0.19519968556659606	0.8095748262019723
lmo0110	-0.8580576718571562	-1.3289179774242266	0.6888301799312044	-0.7747080415205847	0.8619022295597338
lmo0111	-2.1464802750606253	-0.9493189822810661	-1.2264018079242636	-1.143052177587692	0.5116980922905444
lmo0112	2.1957567092110315	0.36107013534431864	-0.5931930378781516	0.44441976568089014	1.157340520325429
lmo0113	2.607513923194545	1.0717885853120714	1.2986811433516303	1.3820307736882018	0.6768370714744757
lmo0114	1.742950695739327	0.9404098746003475	1.364758081581713	1.4481077119182846	0.32781648385205064
lmo0115	2.9481529837194005	4.221540076660867	4.1635529522075805	4.246902582544152	0.5870902143881904
lmo0116	1.6798604044348062	2.841567749824938	5.746154807217169	2.9249173801615096	1.710131252285853
lmo0117	2.6572973739482055	3.1694799668287787	5.7302048770606	3.2528295971653503	1.3442223525153076
lmo0118	1.7068276357480734	3.2191687003324407	5.818096475455548	3.3025183306690122	1.6978461044081103
lmo0119	3.757714466207375	1.5672494272693944	-0.09574740972948348	1.650599057605966	1.5780742130125514
lmo0120	1.4784672385886495	3.4274292379301876	5.554078793839778	3.510778868266759	1.664388468204342
lmo0121	-0.6929271768099188	2.5893369774874797	3.6566813638623827	2.672686607824051	1.850872961448824
lmo0122	2.2572911944174106	4.026747662450544	5.716269624449092	4.110097292787115	1.412247713232121
lmo0123	-0.5492831324020435	3.2486426107298776	5.036527502907658	3.331992241066449	2.3290926414369246
lmo0124	1.891458567714401	3.4205194100557432	4.164530996952849	3.5038690403923147	0.9462463015975131
lmo0125	-3.7389061250845366	2.3647279288991374	4.36988890738763	2.448077559235709	3.448471095898835
lmo0126	1.6363299347224496	3.3023692309367307	4.6836314613249606	3.3857188612733022	1.245865111285292
lmo0127	2.6136661920500615	3.2539967411226653	5.167079076697287	3.337346371459237	1.0847336895009823
lmo0128	3.502672130919284	3.0984136765498986	4.881012395721	3.5860217612558554	0.7631007634857797
lmo0129	2.305401267210386	1.9311590300702406	2.701116619601912	2.3887508975469576	0.31437461408952383
lmo0130	-1.6288971582564082	-6.592483197158947	-1.027211029466418	-1.5455475279198367	2.493802693426236
lmo0131	-0.06923812103446192	-0.7410729856947293	-0.672884007083451	-0.5895343767468795	0.3019198160514731
lmo0132	-1.0143546584596317	-0.8125429339535648	-0.8529845373819596	-0.7696349070453881	0.08718040772036073
lmo0133	2.220963100546652	1.4524204428206078	2.347411720800851	2.3043127308832236	0.3954823297035199
lmo0134	2.3311245735845185	1.7209886571319464	2.5461204964806274	2.41447420392109	0.3494967231946722
lmo0135	2.0727496189591443	-0.17404704923023484	0.6613422820875536	0.7446919124241251	0.9272445005164157
lmo0136	2.684124403754523	0.6642947314098455	1.0667519859724832	1.1501016163090547	0.8728992104753385
lmo0137	1.7444260015453503	0.02966245344466767	0.10722249341250834	0.19057212374907984	0.790700456890186
