Gene	LogFc_0	LogFc_1	LogFc_2	LOGFC	STDEV
lmo0146	-2.1870894334873485	1.023530062405035	0.26101026851703324	0.36033211508276874	1.369619011681278
lmo0147	0.918824233890823	-1.273486881967532	-1.0608856088902403	-0.9615637623245048	0.9871777050221062
lmo0148	0.31687289812343966	0.4051676690504129	6.8006393309028645	0.5044895156161484	3.0358795338961957
lmo0149	1.5765105055080415	1.2133197012871548	3.190609942759866	1.675832352073777	0.8593861667641676
lmo0150	0.06813271316412539	0.34496337770941654	0.15907072632687225	0.25839257289260775	0.11521044363762609
lmo0151	-0.3349933501007918	0.75411795250883	-1.077177664362868	-0.23567150353505628	0.7520818972974057
lmo0152	2.591971100156723	0.6876058774003662	2.3910925714593194	2.490414418025055	0.8543240343993482
lmo0153	0.5592204923133091	1.0738352589038662	1.6930515654119365	1.1731571054696017	0.4635407323061786
lmo0154	1.2286052821505997	1.731066902702107	2.5208431829984717	1.8303887492678426	0.5318827194696346
lmo0155	0.2685626710060891	1.692115865327561	-0.9599309777604841	0.3678845175718246	1.0836693222594316
lmo0156	1.0989224308534924	0.7105139685025996	0.6630418665469238	0.8098358150683351	0.19525100666409664
lmo0157	0.7369173145018681	0.999915916993583	0.8107575009215475	0.910079347487283	0.11075575952617069
lmo0158	0.15881188237340993	0.14801306014679572	0.22172280013951706	0.25813372893914543	0.03250217754320553
lmo0159	-0.4648400298936739	1.4091123616791883	0.30218126221870456	0.40150310878444007	0.7692215175377844
lmo0160	-0.31953688550687076	0.1161118849052789	0.013126255061592929	0.11244810162732843	0.18590937344391817
lmo0161	-1.2667571033825027	-0.6615951695325757	-0.7535132572837995	-0.654191410718064	0.2662682746143683
lmo0162	-1.0818678772045889	-0.8818907139561754	-0.9119858806024652	-0.8126640340367297	0.08803817205298317
lmo0163	-1.056004828222564	-0.8186909960361666	-0.8145329332727815	-0.7193691494704311	0.11286364461576197
lmo0164	-0.7843225853515339	-0.7394950945384755	-0.9813839421351158	-0.6850007387857984	0.105067648505148
lmo0165	-0.5702639417462727	-0.5885589009366816	-0.5723290310530711	-0.4730071844873356	0.008181135496183782
lmo0166	-0.2638810681851371	0.020528295914151506	-0.23482422179336737	-0.13550237522763187	0.12777493016549119
lmo0167	-0.7728888289855362	-0.5249739143404826	-0.8439048374127118	-0.6735669824198007	0.13671625606346446
lmo0168	-1.1482062346758255	-2.033613523142928	0.28879623235914575	-1.04888438811009	0.9569923504388611
lmo0169	3.307364101253264	1.776146677550325	3.00020089729387	3.0995227438596054	0.6614197495111102
lmo0170	1.8070487672332352	1.0072325524174834	1.739101631245921	1.8384234778116566	0.3620858000401232
lmo0171	-0.44193877063670417	-1.8342324039962428	-1.5224883452960833	-1.4231664987303478	0.5965878256035103
lmo0172	0.3246093697701937	-2.92045093157284	0.9142355979502357	0.42393121633592923	1.685984586327859
lmo0173	-0.2334148340602873	-0.37463646339486534	0.5398045459642331	-0.13409298749455179	0.40194169254246365
lmo0174	-3.319452040384257	-0.4756237349446941	-1.4986384985155965	-1.399316651949861	1.1761179358643126
lmo0175	-0.8422860831038887	-0.38401084732482005	-2.921560800025156	-0.7429642365381532	1.104161788799583
lmo0176	-1.405523029101876	-1.8233179952430278	-1.5875299095390876	-1.488208062973352	0.17103448632733495
lmo0177	-1.5609635274347706	-1.392628648235223	-1.5635544781392259	-1.4616416808690351	0.07997151153105156
lmo0178	2.6982366495628707	-0.8064971353064241	1.6643711764675446	1.7636930230332801	1.470344892775222
lmo0179	-0.3315171286479952	-4.505812188719257	4.87074079336125E-5	-0.2321952820822597	2.0504053140625342
lmo0180	-1.8940247374575199	-1.1666155319063494	-1.572504466995965	-1.4731826204302294	0.2976286396513544
lmo0181	-0.1078152462391424	-2.6131821577026653	-1.6625984614234959	-1.5632766148577604	1.0326784791075547
lmo0182	0.9677479048885216	-2.157400229084482	0.31637299053224144	0.41569483709797694	1.346204296879047
lmo0183	-3.7488778367465407	-4.333508627449152	0.14810250706364325	-3.6495559901808052	1.9892233918030975
lmo0184	-3.2644232057731166	-1.409944006425949	-1.5320661453842366	-1.432744298818501	0.8468941887413131
lmo0185	-1.0453054255612635	-0.8737420792126604	-1.3451378133849454	-0.945983578995528	0.19480685043687335
lmo0186	-3.6917379083165045	-1.5061297220359142	-2.5934427548087235	-2.494120908242988	0.8922745603476934
lmo0187	-0.5693112058114433	-0.40322869414494367	-0.6983357093440645	-0.46998935924570784	0.12079315360153088
lmo0188	-1.0436436344844893	-0.6845062410768206	-0.9416581747690014	-0.8423363282032659	0.15110990052815565
lmo0189	0.3254002541508534	0.5778446827391912	0.4126945209576327	0.5120163675233682	0.10468102580861777
lmo0190	-0.7770851269407135	-0.8518690503895288	-0.7752323674612711	-0.677763280374978	0.0356981933783981
lmo0191	-1.2033823553580962	-1.0538414571574828	-0.9117406392824066	-0.9545196105917473	0.11907514584915928
lmo0192	-0.876866633092261	-0.6996866955655099	-0.8412376835111521	-0.7419158369454166	0.07652075571635822
lmo0193	1.4389299294051359	1.065029146738543	1.5407435793316377	1.5382517759708714	0.20452439027803532
lmo0194	1.678772900931964	1.4889296123600495	2.170530461985135	1.7780947474976996	0.2872176277626428
lmo0195	1.337987377491265	0.8727572695246755	1.4986675862611598	1.4373092240570005	0.26541809940923716
lmo0196	-1.486198503413524	-1.3148896497079763	-1.3837759934086336	-1.284454146842898	0.07038183340580091
lmo0197	-1.147457767262722	-0.8133807209022264	-0.8732675673224524	-0.7739457207567169	0.14543962971411037
lmo0198	0.09141413837084045	0.1058050204669625	0.09341544414208869	0.1927372907078242	0.006364871595147264
lmo0199	-0.5824581041588921	-0.38339117299242975	-0.005005562295117727	-0.28406932642669425	0.23950289990630014
lmo0200	3.8705387410286596	2.398305145418129	3.533874771988489	3.6331966185542246	0.6298441398811232
lmo0201	5.803828787814042	4.117003533057102	5.23171091326751	5.331032759833246	0.7004181961876587
lmo0202	2.0934263122678285	2.5022044103406857	2.8957648605848068	2.6015262569064213	0.327572978734989
lmo0203	6.539486319188835	5.180221627975091	5.129048898967001	5.2795434745408265	0.6531592340596548
lmo0204	3.678660155451677	3.9498903979300186	3.924520431411951	4.023842277977686	0.12231868891968188
lmo0205	4.091297911848235	4.418175049255406	5.111402777850445	4.517496895821141	0.42531390816326736
lmo0206	4.161784876349854	5.292251093478351	6.490839068596647	5.391572940044086	0.9509679532273887
lmo0207	4.283871033514882	4.406737454597917	5.810405497653963	4.506059301163653	0.6924744361692216
lmo0208	-1.1685525194082427	-0.8189192412177944	-1.5186496648906642	-1.0692306728425072	0.2856637701732884
lmo0209	-0.6471202884119513	-0.7095541039715192	-1.856784392058688	-0.6102322574057837	0.5561097572403568
lmo0210	-1.8511685872661605	-1.4419935066603076	-1.757240923785977	-1.6579190772202415	0.1750008211282511
lmo0211	0.4739941852884737	-0.7000397584725997	-0.12334744460024183	-0.024025598034506324	0.47932206161767227
lmo0212	-0.09196280137530088	-0.9933593998200161	-0.6570192498177381	-0.5576974032520026	0.3719213348900603
lmo0213	-0.924459551979238	-1.5789680195533942	-1.3472918797393056	-1.2479700331735701	0.27097403427971584
lmo0214	-1.4241797726829768	-1.7556533697795995	-1.3729652010191558	-1.3248579261172413	0.16962308295227171
lmo0215	-1.41372058670036	-1.9441331541745734	-7.441159076844775	-1.844811307608838	2.7249596579830753
lmo0216	0.9311220070192814	-0.46758911354008337	-8.377941181469456	-0.36826726697434786	4.098627413668129
lmo0217	-1.516289912138694	-1.6195603213140748	-1.680209567244738	-1.5202384747483393	0.06766975508001279
lmo0218	-1.102462722797915	-0.9945720143926389	-0.9184906282437133	-0.8952501678269034	0.0754795880083508
lmo0219	-1.5164434288982367	-1.164292441771539	-1.557315290509452	-1.4171215823325012	0.17642996294908475
lmo0220	-1.5041624838406396	-1.0760454225239657	-0.9597646264584476	-0.9767235759582302	0.2340879390424738
lmo0221	-0.18856484582962274	0.136143426500273	0.6120447483585352	0.2354652730660085	0.32878450432735046
lmo0222	-0.1865090692403122	-0.1919622307080706	0.09777177575175244	-0.08718722267457668	0.13531491266205514
lmo0223	0.6551295353727564	-0.642149542352974	-0.0368455872500828	0.062476259315652705	0.5300058127455897
lmo0224	-0.6156753265708339	-0.7066350291563621	-0.5146775496016627	-0.5163534800050984	0.07840202123539296
lmo0225	-0.47126569783610783	-0.49868049032139616	-0.12467871191050417	-0.3719438512703723	0.17021275572859984
lmo0226	-0.6615997519376471	-0.44583269734892017	-0.2419272170165403	-0.34651085078318467	0.17135340457097598
lmo0227	-1.714657849356012	-1.6484715259762028	-1.6471264926429203	-1.5491496794104673	0.03152234244101098
lmo0228	-0.8017767503062707	-1.005393499308986	-0.9858940152336206	-0.8865721686678851	0.09173583911183307
lmo0229	2.871739172985251	1.006828253482074	3.138485095128173	2.9710610195509863	0.9482736955587999
lmo0230	2.0394820482027463	0.4887492348962601	1.8802483174625415	1.979570164028277	0.6965308748085197
lmo0231	1.8606161673844284	0.6752222338889906	1.9331700956394062	1.9599380139501639	0.576662396222671
lmo0232	1.5685705941226864	0.7236182193835612	1.5840673998151988	1.667892440688422	0.40201678498256166
lmo0233	1.386592193153687	0.9952999461470222	1.628980187847331	1.4859140397194226	0.26106878856400506
lmo0234	0.27763118866483616	-0.18841142450828396	0.09005724511934687	0.18937909168508238	0.19146351597762243
lmo0235	0.03410906695158644	-0.25693155204170726	0.1451927139439615	0.13343091351732195	0.16955764140441018
lmo0236	-0.5859229288995191	-0.7157595256542058	-0.27225055165409273	-0.48660108233378363	0.18617438423939728
lmo0237	-0.6996440209466837	-0.8686955025036189	-0.58966206208129	-0.6003221743809481	0.11476260306794929
lmo0238	-1.7139711016651233	-1.4571437042148387	-1.5692116580958926	-1.469889811530157	0.10513210465919322
lmo0239	-2.445204705217792	-1.6617987469279116	-1.706385469480475	-1.6070636229147395	0.35925335139665177
lmo0240	-2.11031305066229	-1.5051711145209543	-1.665819237105234	-1.5664973905394985	0.2559468982376428
lmo0241	-2.0439056750865916	-1.3766929651517623	-1.6916247173667642	-1.5923028708010287	0.2725306673923328
lmo0242	-2.3303516184693462	-1.4407200608936481	-1.6193393192410808	-1.5200174726753453	0.3842579627369863
lmo0243	-1.2620484601406954	-0.8772397897089688	-1.449552382405459	-1.1627266135749599	0.23822891359714538
lmo0245	-1.7786240102726145	-1.6237265909131144	-1.2750845535835378	-1.524404744347379	0.21058027373065116
lmo0246	-1.4468640201779834	-1.1096657592274166	-0.7416855482595892	-1.010343912661681	0.28797931640796265
lmo0247	0.4619654235601063	0.5691788800977529	-2.8933089750211196	0.5612872701258418	1.607557953400922
lmo0248	-0.5934312849555852	-0.8752540460906362	-0.46125071069418233	-0.49410943838984966	0.17265718591257548
lmo0249	-0.436947475809184	-0.7486222639630435	-0.3833229212839733	-0.3376256292434485	0.16105912516165605
lmo0250	-0.17258329242689463	-0.5365474429538653	-0.05747004059590388	-0.07326144586115912	0.20418839913340833
lmo0251	0.5574774320858378	-0.21645413756242693	0.13915166819753466	0.23847351476327017	0.3163018966327284
lmo0252	0.19708015976216764	0.2777002954615213	0.2685037822985503	0.3678256288642858	0.03603318839125718
lmo0253	0.41145351717672973	0.34000753489502333	-0.1995176804437726	0.43932938146075884	0.27273874163390277
lmo0254	0.9840841317586833	2.272275442787861	0.4155315237017918	1.0834059783244188	0.7767587143596182
lmo0255	1.3283982994226236	1.9356476416991484	-1.038817185610907	1.427720145988359	1.2832208576331339
lmo0256	-0.9789360980793802	-1.0613139656052768	-1.4159848005467417	-0.9619921190395413	0.1896163033732988
lmo0257	1.8746926643490012	1.78009937633656	1.8509731592657817	1.9502950058315172	0.04018512461802686
lmo0258	0.2859734258495408	-0.1587435096762997	-0.03888987670887367	0.060431969856861834	0.18787531664145563
lmo0259	0.18037912770881803	-0.2729922065383752	-0.23898169248990442	-0.1396598459241689	0.20617300698972496
lmo0260	-0.4901806718597417	-0.887397139735536	-0.08807572676842668	-0.3908588252940062	0.326323634593081
lmo0261	-0.47700593959064364	-1.3611278525349206	0.11992490937196809	-0.37768409302490813	0.6084146319140057
lmo0262	1.03568998451573	2.0017243320489406	1.057639677006447	1.1569615235721824	0.45030853441477725
lmo0263	3.8035141944074473	2.313040398844038	5.750550750478586	3.902836040973183	1.407477684983289
lmo0264	-3.4414655215198664	1.2296902366694225	0.27240589231279166	0.37172773887852717	2.014638934060687
lmo0265	5.338527481410994	2.4950386717539272	6.378853033164922	5.437849327976729	1.6415345076475563
lmo0266	-0.06648353059866707	0.304281799999754	1.0981674186657253	0.4036036465654895	0.4858135375636371
lmo0267	-0.42580389097171256	0.5082979010350925	0.9463071182306235	0.607619747600828	0.5722360482016353
lmo0268	-0.4522191615026756	-0.36292208542332016	-0.43552375187113057	-0.33620190530539507	0.038763824014560695
